Rk,Player,Tm,FantPos,Age,Games_G,Games_GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Fumbles_Fmb,Fumbles_FL,Scoring_TD,Scoring_2PM,Scoring_2PP,Fantasy_FantPt,Fantasy_PPR,Fantasy_DKPt,Fantasy_FDPt,Fantasy_VBD,Fantasy_PosRank,Fantasy_OvRank,FirstTeamAllPro,SelectedToProBowl,Passing_Cmp_pass,Passing_Att_pass,Air Yards_IAY,Air Yards_IAY/PA,Air Yards_CAY,Air Yards_CAY/Cmp,Air Yards_CAY/PA,Air Yards_YAC,Air Yards_YAC/Cmp,Accuracy_Bats,Accuracy_ThAwy,Accuracy_Spikes,Accuracy_Drops,Accuracy_Drop%,Accuracy_BadTh,Accuracy_Bad%,Accuracy_OnTgt,Accuracy_OnTgt%,Pressure_PktTime,Pressure_Bltz,Pressure_Hrry,Pressure_Hits,Pressure_Prss,Pressure_Prss%,Pressure_Scrm,Pressure_Yds/Scr,RPO_Plays,RPO_Yds,RPO_PassAtt,RPO_PassYds,RPO_RushAtt,RPO_RushYds,PlayAction_PassAtt,PlayAction_PassYds,Rushing_Att_rush,Rushing_Yds_rush,Rushing_1D,Rushing_YBC,Rushing_YBC/Att,Rushing_YAC,Rushing_YAC/Att,Rushing_BrkTkl,Rushing_Att/Br,Receiving_Tgt_rec,Receiving_Rec_rec,Receiving_Yds_rec,Receiving_1D,Receiving_YBC,Receiving_YBC/R,Receiving_YAC,Receiving_YAC/R,Receiving_ADOT,Receiving_BrkTkl,Receiving_Rec/Br,Receiving_Drop,Receiving_Drop%,Receiving_Int,Receiving_Rat,Awards,Year
400,Raheem Blackshear,CAR,RB,25,16,1,0,0,0,0,0,15,80,5.33,0,0,0,0,,0,2,0,0,,,8,8.0,8.0,8.0,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,80.0,2.0,35.0,2.3,45.0,3.0,2.0,7.5,,,,,,,,,,,,,,,,,2024
401,Chris Conley,SFO,WR,32,15,2,0,0,0,0,0,0,0,,0,12,6,76,12.67,0,0,0,0,,,8,13.6,13.6,10.6,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,76.0,3.0,57.0,9.5,19.0,3.2,17.4,0.0,,0.0,0.0,1.0,35.4,,2024
402,Devin Duvernay,JAX,WR,27,13,1,0,0,0,0,0,4,3,0.75,0,16,11,79,7.18,0,1,0,0,,,8,19.2,19.2,13.7,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,-4.0,-1.0,7.0,1.8,0.0,,16.0,11.0,79.0,7.0,16.0,1.5,63.0,5.7,11.4,0.0,,1.0,6.3,1.0,53.9,,2024
403,Ryan Flournoy,DAL,WR,25,11,1,0,0,0,0,0,0,0,,0,14,10,102,10.20,0,1,1,0,,,8,18.2,22.2,13.2,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,102.0,5.0,68.0,6.8,34.0,3.4,8.2,0.0,,1.0,7.1,0.0,92.0,,2024
404,Xavier Gipson,NYJ,WR,23,17,0,0,0,0,0,0,1,5,5.00,0,10,6,39,6.50,1,4,1,1,,,8,14.4,15.4,11.4,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,10.0,6.0,39.0,3.0,17.0,2.8,22.0,3.7,11.2,0.0,,1.0,10.0,0.0,101.7,,2024
405,Zay Jones,ARI,WR,29,11,2,0,0,0,0,0,0,0,,0,11,8,84,10.50,0,0,0,0,,,8,16.4,16.4,12.4,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,8.0,84.0,5.0,65.0,8.1,19.0,2.4,8.6,0.0,,0.0,0.0,1.0,56.6,,2024
406,Jalen Reagor,LAC,WR,25,8,2,0,0,0,0,0,3,-3,-1.00,0,12,7,100,14.29,0,1,1,0,,,8,14.7,18.7,11.2,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-3.0,0.0,-4.0,-1.3,1.0,0.3,0.0,,12.0,7.0,100.0,3.0,74.0,10.6,26.0,3.7,10.3,0.0,,0.0,0.0,0.0,85.4,,2024
407,Skylar Thompson,MIA,QB,27,3,1,21,33,187,0,0,1,4,4.00,0,0,0,0,,0,2,0,0,,,8,7.9,7.9,7.9,,62,,,,21.0,33.0,230.0,7.0,102.0,4.9,3.1,85.0,4.0,0.0,1.0,0.0,2.0,6.3,6.0,18.8,29.0,90.6,2.3,7.0,2.0,6.0,14.0,35.0,1.0,4.0,14.0,96.0,13.0,96.0,0.0,0.0,6.0,37.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2024
408,Devontez Walker,BAL,WR,23,9,0,0,0,0,0,0,0,0,,0,3,1,21,21.00,1,0,0,1,,,8,9.1,9.1,8.6,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,21.0,1.0,21.0,21.0,0.0,0.0,28.0,0.0,,0.0,0.0,0.0,98.6,,2024
409,Kristian Wilkerson,LVR,WR,27,3,0,0,0,0,0,0,0,0,,0,3,2,18,9.00,1,0,0,1,,,8,9.8,9.8,8.8,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,18.0,2.0,7.0,3.5,11.0,5.5,5.3,0.0,,0.0,0.0,0.0,122.2,,2024
410,Jeff Wilson,MIA,RB,29,9,0,0,0,0,0,0,16,57,3.56,0,3,3,19,6.33,0,0,0,0,,,8,10.6,10.6,9.1,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,57.0,3.0,24.0,1.5,33.0,2.1,0.0,,3.0,3.0,19.0,0.0,0.0,0.0,19.0,6.3,0.0,0.0,,0.0,0.0,0.0,93.1,,2024
411,Jacob Cowing,SFO,WR,23,15,0,0,0,0,0,0,1,7,7.00,0,6,4,80,20.00,0,2,1,0,,,7,10.7,11.7,8.7,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,5.0,5.0,2.0,2.0,0.0,,6.0,4.0,80.0,3.0,54.0,13.5,26.0,6.5,12.7,0.0,,0.0,0.0,1.0,70.1,,2024
412,River Cracraft,MIA,WR,30,8,0,0,0,0,0,0,0,0,,0,9,7,66,9.43,0,0,0,0,,,7,13.6,13.6,10.1,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,66.0,4.0,55.0,7.9,11.0,1.6,7.9,0.0,,1.0,11.1,0.0,97.2,,2024
413,Clyde Edwards-Helaire,NOR,RB,25,2,0,0,0,0,0,0,13,46,3.54,0,5,3,24,8.00,0,0,0,0,,,7,10.0,10.0,8.5,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,46.0,2.0,17.0,1.3,29.0,2.2,3.0,4.3,5.0,3.0,24.0,1.0,-11.0,-3.7,35.0,11.7,-0.8,1.0,3.0,1.0,20.0,0.0,72.1,,2024
414,Luke Farrell,JAX,TE,27,17,8,0,0,0,0,0,0,0,,0,17,12,67,5.58,0,0,0,0,,,7,18.7,18.7,12.7,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,12.0,67.0,4.0,37.0,3.1,30.0,2.5,4.8,1.0,12.0,1.0,5.9,1.0,52.8,,2024
415,Eric Gray,NYG,RB,25,17,0,0,0,0,0,0,14,31,2.21,0,11,10,82,8.20,0,3,2,0,,,7,17.3,19.3,12.3,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,31.0,1.0,17.0,1.2,14.0,1.0,0.0,,11.0,10.0,82.0,3.0,-21.0,-2.1,103.0,10.3,-2.0,1.0,10.0,1.0,9.1,0.0,97.7,,2024
416,Hayden Hurst,LAC,TE,31,9,2,0,0,0,0,0,0,0,,0,13,8,73,9.13,0,0,0,0,,,7,15.3,15.3,11.3,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,73.0,2.0,53.0,6.6,20.0,2.5,4.8,0.0,,2.0,15.4,0.0,76.8,,2024
417,E.J. Jenkins,PHI,TE,26,8,0,0,0,0,0,0,0,0,,0,2,1,7,7.00,1,0,0,1,,,7,7.7,7.7,7.2,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,7.0,1.0,4.0,4.0,3.0,3.0,4.5,0.0,,0.0,0.0,0.0,97.9,,2024
418,Scott Miller,PIT,WR,27,13,1,0,0,0,0,0,0,0,,0,9,5,69,13.80,0,0,0,0,,,7,11.9,11.9,9.4,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,5.0,69.0,2.0,36.0,7.2,33.0,6.6,11.8,1.0,5.0,1.0,11.1,0.0,80.3,,2024
419,Brandon Powell,MIN,WR,29,17,1,0,0,0,0,0,0,0,,0,10,7,71,10.14,0,1,0,0,,,7,14.1,14.1,10.6,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,71.0,5.0,59.0,8.4,12.0,1.7,10.1,0.0,,0.0,0.0,0.0,90.0,,2024
420,Ben Skowronek,PIT,WR,27,10,1,0,0,0,0,0,0,0,,0,5,5,69,13.80,0,0,0,0,,,7,11.9,11.9,9.4,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,69.0,4.0,40.0,8.0,29.0,5.8,8.0,0.0,,0.0,0.0,0.0,118.7,,2024
421,Michael Woods II,CLE,WR,24,5,2,0,0,0,0,0,0,0,,0,17,7,65,9.29,0,0,0,0,,,7,13.5,13.5,10.0,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,7.0,65.0,4.0,30.0,4.3,35.0,5.0,11.0,1.0,7.0,2.0,11.8,1.0,27.8,,2024
422,Bailey Zappe,CLE,QB,25,1,1,16,31,170,1,2,2,2,1.00,0,0,0,0,,0,0,0,0,,,7,7.0,9.0,9.0,,63,,,,16.0,31.0,220.0,7.1,69.0,4.3,2.2,101.0,6.3,0.0,1.0,0.0,5.0,16.7,3.0,10.0,27.0,90.0,2.4,2.0,1.0,1.0,3.0,9.1,1.0,3.0,5.0,41.0,5.0,41.0,0.0,0.0,5.0,7.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2024
423,Brandon Allen,SFO,QB,32,3,1,17,30,199,1,2,3,4,1.33,0,0,0,0,,0,2,1,0,,,6,6.4,9.4,8.4,,64,,,,17.0,30.0,241.0,8.0,83.0,4.9,2.8,116.0,6.8,0.0,3.0,0.0,4.0,14.8,5.0,18.5,22.0,81.5,2.4,7.0,3.0,2.0,7.0,21.2,1.0,6.0,2.0,21.0,2.0,21.0,0.0,0.0,5.0,57.0,3.0,4.0,0.0,4.0,1.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2024
424,Tyler Badie,DEN,RB,24,3,0,0,0,0,0,0,11,86,7.82,0,3,3,-2,-0.67,0,1,1,0,,,6,9.4,10.4,7.9,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,86.0,4.0,22.0,2.0,64.0,5.8,1.0,11.0,3.0,3.0,-2.0,0.0,-6.0,-2.0,4.0,1.3,-2.0,0.0,,0.0,0.0,0.0,79.2,,2024
425,John Bates,WAS,TE,27,17,6,0,0,0,0,0,0,0,,0,13,8,84,10.50,0,1,1,0,,,6,14.4,15.4,10.4,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,84.0,3.0,35.0,4.4,49.0,6.1,4.8,1.0,8.0,1.0,7.7,0.0,80.3,,2024
426,Odell Beckham Jr.,MIA,WR,32,9,0,0,0,0,0,0,0,0,,0,18,9,55,6.11,0,0,0,0,,,6,14.5,14.5,10.0,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,9.0,55.0,3.0,41.0,4.6,14.0,1.6,7.6,0.0,,1.0,5.6,1.0,33.3,,2024
427,Jalin Hyatt,NYG,WR,23,16,3,0,0,0,0,0,0,0,,0,19,8,62,7.75,0,0,0,0,,,6,14.2,14.2,10.2,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,8.0,62.0,3.0,56.0,7.0,6.0,0.8,19.1,0.0,,2.0,10.5,2.0,11.2,,2024
428,Hunter Long,LAR,TE,26,17,2,0,0,0,0,0,0,0,,0,9,7,60,8.57,0,0,0,0,,,6,13.0,13.0,9.5,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,60.0,2.0,30.0,4.3,30.0,4.3,3.4,0.0,,1.0,11.1,0.0,94.4,,2024
429,Keaton Mitchell,BAL,RB,22,5,0,0,0,0,0,0,15,30,2.00,0,1,1,28,28.00,0,0,0,0,,,6,6.8,6.8,6.3,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,30.0,2.0,8.0,0.5,22.0,1.5,2.0,7.5,1.0,1.0,28.0,1.0,-5.0,-5.0,33.0,33.0,-5.0,0.0,,0.0,0.0,0.0,118.7,,2024
430,Kene Nwangwu,NYJ,RB,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,1,,,6,6.0,6.0,6.0,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
431,Laviska Shenault Jr.,2TM,WR,26,12,2,0,0,0,0,0,1,1,1.00,0,5,5,36,7.20,0,2,2,1,,,6,10.7,12.7,8.2,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,5.0,5.0,36.0,2.0,-10.0,-2.0,46.0,9.2,-2.0,0.0,,0.0,0.0,0.0,96.7,,2024
432,Ihmir Smith-Marsette,NYG,WR,25,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,1,,,6,6.0,6.0,6.0,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
433,Mike Boone,CAR,RB,29,6,0,0,0,0,0,0,13,51,3.92,0,3,1,-2,-2.00,0,0,0,0,,,5,5.9,5.9,5.4,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,51.0,3.0,30.0,2.3,21.0,1.6,1.0,13.0,3.0,1.0,-2.0,0.0,-4.0,-4.0,2.0,2.0,-4.7,0.0,,1.0,33.3,0.0,42.4,,2024
434,Jonathon Brooks,CAR,RB,21,3,1,0,0,0,0,0,9,22,2.44,0,3,3,23,7.67,0,0,0,0,,,5,7.5,7.5,6.0,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,22.0,0.0,8.0,0.9,14.0,1.6,1.0,9.0,3.0,3.0,23.0,2.0,-8.0,-2.7,31.0,10.3,-2.7,0.0,,0.0,0.0,0.0,98.6,,2024
435,Pharaoh Brown,SEA,TE,30,15,7,0,0,0,0,0,0,0,,0,12,8,65,8.13,0,1,1,0,,,5,12.5,13.5,8.5,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.0,65.0,2.0,35.0,4.4,30.0,3.8,4.2,1.0,8.0,1.0,8.3,0.0,80.2,,2024
436,DeAndre Carter,CHI,WR,31,13,0,0,0,0,0,0,0,0,,0,14,9,72,8.00,0,1,1,0,,,5,14.2,15.2,9.7,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,72.0,3.0,40.0,4.4,32.0,3.6,11.1,2.0,4.5,0.0,0.0,1.0,47.3,,2024
437,Peyton Hendershot,KAN,TE,25,7,1,0,0,0,0,0,0,0,,0,5,5,51,10.20,0,0,0,0,,,5,10.1,10.1,7.6,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,51.0,2.0,19.0,3.8,32.0,6.4,3.8,0.0,,0.0,0.0,0.0,109.2,,2024
438,Charlie Jones,CIN,WR,26,8,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,2,1,1,,,5,5.5,6.5,5.0,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,87.5,,2024
439,Luke Musgrave,GNB,TE,24,7,3,0,0,0,0,0,0,0,,0,10,7,45,6.43,0,0,0,0,,,5,11.5,11.5,8.0,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,45.0,2.0,27.0,3.9,18.0,2.6,6.6,0.0,,0.0,0.0,1.0,39.6,,2024
440,Nikko Remigio,KAN,WR,25,5,1,0,0,0,0,0,0,0,,0,6,2,48,24.00,0,1,0,0,,,5,6.8,6.8,5.8,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,48.0,2.0,34.0,17.0,14.0,7.0,10.7,0.0,,1.0,16.7,0.0,63.2,,2024
441,Durham Smythe,MIA,TE,29,17,4,0,0,0,0,0,0,0,,0,17,9,53,5.89,0,0,0,0,,,5,14.3,14.3,9.8,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,9.0,53.0,1.0,37.0,4.1,16.0,1.8,5.5,0.0,,1.0,5.9,0.0,59.2,,2024
442,Tyquan Thornton,NWE,WR,24,6,1,0,0,0,0,0,0,0,,0,8,4,47,11.75,0,0,0,0,,,5,8.7,8.7,6.7,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,47.0,2.0,23.0,5.8,24.0,6.0,15.8,1.0,4.0,0.0,0.0,1.0,28.6,,2024
443,Sione Vaki,DET,RB,23,16,0,0,0,0,0,0,6,14,2.33,0,3,3,37,12.33,0,0,0,0,,,5,8.1,8.1,6.6,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,14.0,0.0,8.0,1.3,6.0,1.0,0.0,,3.0,3.0,37.0,2.0,17.0,5.7,20.0,6.7,5.7,0.0,,0.0,0.0,0.0,118.1,,2024
444,Carson Wentz,KAN,QB,32,3,1,12,19,118,0,0,3,0,0.00,0,0,0,0,,0,0,0,0,,,5,4.7,4.7,4.7,,65,,,,12.0,19.0,125.0,6.6,50.0,4.2,2.6,68.0,5.7,0.0,0.0,0.0,1.0,5.3,5.0,26.3,15.0,78.9,2.2,3.0,1.0,5.0,10.0,41.7,1.0,2.0,5.0,42.0,5.0,42.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-0.3,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,2024
445,Charlie Woerner,ATL,TE,27,16,5,0,0,0,0,0,0,0,,0,12,7,46,6.57,0,0,0,0,,,5,11.6,11.6,8.1,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,46.0,3.0,25.0,3.6,21.0,3.0,2.9,0.0,,1.0,8.3,1.0,31.9,,2024
446,Davis Allen,LAR,TE,23,15,5,0,0,0,0,0,0,0,,0,13,6,39,6.50,0,0,0,0,,,4,9.9,9.9,6.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,6.0,39.0,2.0,18.0,3.0,21.0,3.5,3.8,0.0,,2.0,15.4,0.0,53.0,,2024
447,Treylon Burks,TEN,WR,24,5,2,0,0,0,0,0,2,1,0.50,0,8,4,34,8.50,0,0,0,0,,,4,7.5,7.5,5.5,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,-5.0,-2.5,6.0,3.0,1.0,2.0,8.0,4.0,34.0,3.0,29.0,7.3,5.0,1.3,16.9,1.0,4.0,2.0,25.0,1.0,21.9,,2024
448,Dan Chisena,CAR,WR,27,6,0,0,0,0,0,0,0,0,,0,4,3,37,12.33,0,0,0,0,,,4,6.7,6.7,5.2,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,37.0,2.0,28.0,9.3,9.0,3.0,7.5,0.0,,0.0,0.0,0.0,103.1,,2024
449,D'Wayne Eskridge,MIA,WR,27,6,0,0,0,0,0,0,0,0,,0,3,3,44,14.67,0,0,0,0,,,4,7.4,7.4,5.9,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,44.0,2.0,15.0,5.0,29.0,9.7,5.0,0.0,,0.0,0.0,0.0,118.7,,2024
450,Gerald Everett,CHI,TE,30,17,4,0,0,0,0,0,0,0,,0,13,8,36,4.50,0,0,0,0,,,4,11.6,11.6,7.6,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,36.0,1.0,-5.0,-0.6,41.0,5.1,2.8,2.0,4.0,1.0,7.7,0.0,65.9,,2024
451,Tucker Fisk,LAC,TE,25,9,5,0,0,0,0,0,0,0,,0,8,7,39,5.57,0,0,0,0,,,4,10.9,10.9,7.4,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,39.0,1.0,18.0,2.6,21.0,3.0,2.5,0.0,,0.0,0.0,0.0,87.0,,2024
452,Tim Jones,JAX,WR,26,17,0,0,0,0,0,0,0,0,,0,5,3,41,13.67,0,0,0,0,,,4,7.1,7.1,5.6,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,41.0,3.0,24.0,8.0,17.0,5.7,8.0,0.0,,0.0,0.0,0.0,86.2,,2024
453,Jacob Kibodi,CLE,RB,26,1,0,0,0,0,0,0,5,24,4.80,0,3,1,15,15.00,0,0,0,0,,,4,4.9,4.9,4.4,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,24.0,1.0,10.0,2.0,14.0,2.8,0.0,,3.0,1.0,15.0,1.0,4.0,4.0,11.0,11.0,3.0,0.0,,1.0,33.3,1.0,11.1,,2024
454,Terrace Marshall Jr.,LVR,WR,24,7,1,0,0,0,0,0,0,0,,0,6,3,41,13.67,0,0,0,0,,,4,7.1,7.1,5.6,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,41.0,1.0,37.0,12.3,4.0,1.3,8.7,0.0,,0.0,0.0,0.0,72.2,,2024
455,Tip Reiman,ARI,TE,23,17,9,0,0,0,0,0,0,0,,0,7,6,37,6.17,0,0,0,0,,,4,9.7,9.7,6.7,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,37.0,1.0,8.0,1.3,29.0,4.8,1.7,1.0,6.0,0.0,0.0,0.0,88.7,,2024
456,Ben Sims,GNB,TE,24,17,5,0,0,0,0,0,0,0,,0,5,4,42,10.50,0,0,0,0,,,4,8.2,8.2,6.2,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,42.0,1.0,26.0,6.5,16.0,4.0,8.0,0.0,,0.0,0.0,0.0,101.7,,2024
457,Xavier Smith,LAR,WR,27,15,0,0,0,0,0,0,4,36,9.00,0,2,2,6,3.00,0,0,0,0,,,4,6.2,6.2,5.2,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,36.0,1.0,30.0,7.5,6.0,1.5,0.0,,2.0,2.0,6.0,1.0,1.0,0.5,5.0,2.5,0.5,0.0,,0.0,0.0,0.0,79.2,,2024
458,J.J. Taylor,HOU,RB,26,5,0,0,0,0,0,0,10,44,4.40,0,3,2,0,0.00,0,0,0,0,,,4,6.4,6.4,5.4,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,44.0,1.0,34.0,3.4,10.0,1.0,0.0,,3.0,2.0,0.0,0.0,-1.0,-0.5,1.0,0.5,-2.0,0.0,,1.0,33.3,0.0,70.1,,2024
459,Cody White,SEA,WR,26,4,0,0,0,0,0,0,0,0,,0,3,2,44,22.00,0,0,0,0,,,4,6.4,6.4,5.4,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,44.0,2.0,31.0,15.5,13.0,6.5,13.3,0.0,,0.0,0.0,0.0,109.7,,2024
460,Rasheen Ali,BAL,RB,23,6,0,0,0,0,0,0,10,31,3.10,0,2,0,0,,0,0,0,0,,,3,3.1,3.1,3.1,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,31.0,2.0,16.0,1.6,15.0,1.5,0.0,,2.0,0.0,0.0,0.0,0.0,,0.0,,-2.5,0.0,,1.0,50.0,0.0,39.6,,2024
461,Alex Bachman,LVR,WR,28,6,1,0,0,0,0,0,0,0,,0,3,3,31,10.33,0,0,0,0,,,3,6.1,6.1,4.6,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,31.0,2.0,21.0,7.0,10.0,3.3,7.0,0.0,,0.0,0.0,0.0,109.7,,2024
462,David Bell,CLE,WR,24,1,0,0,0,0,0,0,0,0,,0,3,3,27,9.00,0,0,0,0,,,3,5.7,5.7,4.2,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,27.0,1.0,19.0,6.3,8.0,2.7,6.3,0.0,,0.0,0.0,0.0,104.2,,2024
463,Dalvin Cook,DAL,RB,29,2,0,0,0,0,0,0,8,20,2.50,0,1,1,10,10.00,0,0,0,0,,,3,4.0,4.0,3.5,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,20.0,0.0,12.0,1.5,8.0,1.0,0.0,,1.0,1.0,10.0,1.0,3.0,3.0,7.0,7.0,3.0,0.0,,0.0,0.0,0.0,108.3,,2024
464,Britain Covey,PHI,WR,27,5,1,0,0,0,0,0,0,0,,0,8,7,34,4.86,0,0,0,0,,,3,10.4,10.4,6.9,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,34.0,2.0,6.0,0.9,28.0,4.0,1.1,0.0,,1.0,12.5,0.0,84.4,,2024
465,Greg Dulcich,2TM,TE,24,9,3,0,0,0,0,0,0,0,,0,12,5,28,5.60,0,0,0,0,,,3,7.8,7.8,5.3,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,28.0,0.0,13.0,2.6,15.0,3.0,5.9,0.0,,2.0,16.7,0.0,49.3,,2024
